epoch,train.loss,train.fpr,train.fnr,val.loss,val.fpr,val.fnr
1,0.6631652116775513,0.0,0.49592167139053345,0.0
2,0.0929061621427536,0.0,0.4278568923473358,0.0
3,0.0037818176206201315,0.0,0.37141501903533936,0.0
4,0.00025638460647314787,0.0,0.34824657440185547,0.0
5,1.591431282577105e-05,0.0,0.32554692029953003,0.0
6,8.940692737269273e-07,0.0,0.30386674404144287,0.0
7,5.9604641222676946e-08,0.0,0.28088152408599854,0.0
8,0.0,0.0,0.25614771246910095,0.0
9,0.0,0.0,0.23210974037647247,0.0
10,0.0,0.0,0.2088881880044937,0.0
